,Mapped by Name,,,,,,,
Tamil Nadu,Pudukkottai,Tiruchirappalli,Sivaganga,Thanjavur,Ramanathapuram,,,
Tamil Nadu,Ramanathapuram,Pudukkottai,Thoothukudi,Sivaganga,Virudhunagar,,,
Tamil Nadu,Ranipet,Kanchipuram,Vellore,Tiruvannamalai,Tiruvallur,,,
Tamil Nadu,Salem,Kallakurichi,Namakkal,Perambalur,Dharmapuri,Erode,Tiruchirappalli,
Tamil Nadu,Sivaganga,Madurai,Pudukkottai,Ramanathapuram,Tiruchirappalli,Virudhunagar,,
Tamil Nadu,Tenkasi,Virudhunagar,Tirunelveli,Thoothukudi,,,,
Tamil Nadu,Thanjavur,Mayiladuthurai,Pudukkottai,Ariyalur,Tiruvarur,Tiruchirappalli,,
Tamil Nadu,Theni,Madurai,Dindigul,Virudhunagar,,,,
Tamil Nadu,Thoothukudi,Ramanathapuram,Tenkasi,Tirunelveli,Virudhunagar,,,
Tamil Nadu,Tiruchirappalli,Karur,Madurai,Namakkal,Perambalur,Pudukkottai,Salem,Sivaganga
Tamil Nadu,Tirunelveli,Kanyakumari,Tenkasi,Thoothukudi,,,,
Tamil Nadu,Tirupattur,Krishnagiri,Vellore,Tiruvannamalai,,,,
Tamil Nadu,Tirupur,Erode,Karur,Coimbatore,Dindigul,,,
Tamil Nadu,Tiruvallur,Kanchipuram,Ranipet,Chennai,,,,
Tamil Nadu,Tiruvannamalai,Kallakurichi,Kanchipuram,Dharmapuri,Vellore,Tirupattur,Chengalpattu,Viluppuram
Tamil Nadu,Tiruvarur,Mayiladuthurai,Nagapattinam,Thanjavur,,,,
Tamil Nadu,Vellore,Ranipet,Tirupattur,Tiruvannamalai,,,,
Tamil Nadu,Viluppuram,Kallakurichi,Tiruvannamalai,Chengalpattu,Cuddalore,,,
Tamil Nadu,Virudhunagar,Madurai,Ramanathapuram,Sivaganga,Tenkasi,Theni,Thoothukudi,
Telangana,Adilabad,Nirmal,Komaram Bheem,,,,,
Telangana,Bhadradri,Khammam,Mahabubabad,Mulugu,,,,
Telangana,Hyderabad,Ranga Reddy,Medchal-Malkajgiri,,,,,
Telangana,Jagtial,Karimnagar,Mancherial,Nirmal,Nizamabad,Rajanna Sircilla,Peddapalli,
Telangana,Jangaon,Mahabubabad,Siddipet,Suryapet,Warangal Rural,Warangal Urban,Yadadri Bhuvanagiri,
Telangana,Jayashankar Bhupalpally,Karimnagar,Mancherial,Mulugu,Peddapalli,Warangal Rural,Warangal Urban,
Telangana,Jogulamba Gadwal,Narayanpet,Wanaparthy,,,,,
Telangana,Kamareddy,Sangareddy,Medak,Nizamabad,Rajanna Sircilla,Sangareddy,Siddipet,
Telangana,Karimnagar,Jagtial,Jayashankar Bhupalpally,Rajanna Sircilla,Peddapalli,Warangal Rural,Warangal Urban,Siddipet
Telangana,Khammam,Bhadradri,Suryapet,Mahabubabad,,,,
Telangana,Komaram Bheem,Adilabad,Mancherial,Nirmal,,,,
Telangana,Mahabubabad,Bhadradri,Jangaon,Khammam,Mulugu,Suryapet,Warangal Rural,
Telangana,Mahbubnagar,Wanaparthy,Vikarabad,Narayanpet,Nagarkurnool,Ranga Reddy,,
Telangana,Mancherial,Jagtial,Jayashankar Bhupalpally,Komaram Bheem,Nirmal,Peddapalli,,
Telangana,Medak,Kamareddy,Sangareddy,Medchal-Malkajgiri,Siddipet,,,
Telangana,Medchal-Malkajgiri,Hyderabad,Medak,Yadadri Bhuvanagiri,Sangareddy,Siddipet,Ranga Reddy,
Telangana,Mulugu,Bhadradri,Jayashankar Bhupalpally,Mahabubabad,Warangal Rural,,,
Telangana,Nagarkurnool,Mahbubnagar,Nalgonda,Ranga Reddy,Wanaparthy,,,
Telangana,Nalgonda,Nagarkurnool,Ranga Reddy,Suryapet,Yadadri Bhuvanagiri,,,
Telangana,Narayanpet,Jogulamba Gadwal,Mahbubnagar,Wanaparthy,Vikarabad,,,
Telangana,Nirmal,Adilabad,Jagtial,Komaram Bheem,Mancherial,Nizamabad,,
Telangana,Nizamabad,Jagtial,Kamareddy,Nirmal,Rajanna Sircilla,,,
Telangana,Peddapalli,Jagtial,Jayashankar Bhupalpally,Karimnagar,Mancherial,,,
Telangana,Rajanna Sircilla,Jagtial,Kamareddy,Karimnagar,Nizamabad,Siddipet,,
Telangana,Ranga Reddy,Hyderabad,Mahbubnagar,Medchal-Malkajgiri,Nagarkurnool,Nalgonda,Yadadri Bhuvanagiri,Vikarabad
Telangana,Sangareddy,Kamareddy,Medak,Medchal-Malkajgiri,Ranga Reddy,Vikarabad,,
Telangana,Siddipet,Jangaon,Yadadri Bhuvanagiri,Karimnagar,Medak,Medchal-Malkajgiri,Rajanna Sircilla,Warangal Urban
Telangana,Suryapet,Jangaon,Khammam,Mahabubabad,Nalgonda,Yadadri Bhuvanagiri,,
Telangana,Vikarabad,Mahbubnagar,Narayanpet,Ranga Reddy,Sangareddy,,,
Telangana,Wanaparthy,Jogulamba Gadwal,Mahbubnagar,Nagarkurnool,Narayanpet,,,
Telangana,Warangal Rural,Jangaon,Jayashankar Bhupalpally,Karimnagar,Mulugu,Mahabubabad,Warangal Urban,
Telangana,Warangal Urban,Jangaon,Jayashankar Bhupalpally,Karimnagar,Siddipet,Warangal Rural,,
Telangana,Yadadri Bhuvanagiri,Jangaon,Medchal-Malkajgiri,Nalgonda,Ranga Reddy,Siddipet,Suryapet,
Tripura,Dhalai,North Tripura,Unakoti,Khowai,Gomati,,,
Tripura,Gomati,Dhalai,Khowai,Sepahijala,South Tripura,West Tripura,,
Tripura,Khowai,Gomati,West Tripura,Dhalai,Sepahijala,,,
Tripura,North Tripura,Unakoti,Dhalai,,,,,
Tripura,Sepahijala,South Tripura,Gomati,West Tripura,Khowai,,,
Tripura,South Tripura,Gomati,Sepahijala,,,,,
Tripura,Unakoti,North Tripura,Dhalai,,,,,
Tripura,West Tripura,Gomati,Sepahijala,Khowai,,,,
Uttar Pradesh,Agra,Firozabad,Mathura,Etahwah,,Etah,,
Uttar Pradesh,Aligarh,Budaun,Mathura,Bulandshahr,Hathras,Etah,,
Uttar Pradesh,Allahabad,Kaushambi,Pratapgarh,Sant Ravidas Nagar,Chitrakoot,Mirzapur,Jaunpur,
Uttar Pradesh,Ambedkar Nagar,Basti,Sultanpur,Faizabad,Sant Kabir Nagar,Pratapgarh,Azamgarh,
Uttar Pradesh,Gauriganj,Sultanpur,Pratapgarh,Rae Bareli,Barabanki,Faizabad,,
Uttar Pradesh,Amroha,Moradabad,Ghaziabad,Bijnor,Rampur,Budaun,Meerut,Bulandshahr
Uttar Pradesh,Auraiya,Kanpur Nagar,Jalaun,Etawah,Kannauj,,Kanpur Nagar,
Uttar Pradesh,Azamgarh,Mau,Jaunpur,Ghazipur,Sultanpur,Gorakhpur,Ambedkar Nagar,
Uttar Pradesh,Baghpat,Meerut,Shamli,Ghaziabad,,,,
Uttar Pradesh,Bahraich,Shrawasti,Gonda,kheri,Barabanki,Sitapur,,
Uttar Pradesh,Ballia,Ghazipur,Mau,Deoria,,,,
Uttar Pradesh,Balrampur,Gonda,Shrawasti,Basti,Siddharthnagar,,,
Uttar Pradesh,Banda,Mahoba,Hamirpur,Chitrakoot,Fatehpur,,,
Uttar Pradesh,Barabanki,Lucknow,Rae Bareli,Bahraich,Gonda,Sultanpur,Sitapur,Faizabad
Uttar Pradesh,Bareilly,Budaun,Pilibhit,Rampur,Shahjahanpur,,,
Uttar Pradesh,Basti,Sant Kabir Nagar,Ambedkar Nagar,Siddharthnagar,Faizabad,Gonda,Balrampur,
Uttar Pradesh,Bijnor,Muzaffarnagar,Jyotiba Phule Nagar(Amroha),Meerut,,,,
Uttar Pradesh,Budaun,Bareilly,Bulandshahr,Etah,Rampur,Moradabad,Shahjahanpur,Farrukhabad
Uttar Pradesh,Bulandshahr,Hapur,Amroha,Gautam Buddha Nagar,Aligarh,Budaun,,
Uttar Pradesh,Chandauli,Varanasi,Ghazipur,Sonbhadra,Mirzapur,,,
Uttar Pradesh,Chitrakoot,Kaushambi,Banda,Fatehpur,Allahabad,,,
Uttar Pradesh,Deoria,Kushinagar,Gorakhpur,Mau,Ballia,,,
Uttar Pradesh,Etah,Kasganj,Firozabad,Mainpuri,Hathras,Agra,,
Uttar Pradesh,Etawah,Mainpuri,Auraiya,Firozabad,Jalaun,Kannauj,Agra,
Uttar Pradesh,Faizabad,Gonda,Sultanpur,Ambedkar Nagar,Basti,Barabanki,Gauriganj,
Uttar Pradesh,Farrukhabad,Kannauj,Hardoi,Shahjahanpur,Mainpuri,Kasganj,,
Uttar Pradesh,Fatehpur,Rae Bareli,Banda,Kaushambi,Unnao,Hamirpur,Kanpur Nagar,Chitrakoot
Uttar Pradesh,Firozabad,Agra,Etah,Etawah,Mainpuri,,Etawah,
Uttar Pradesh,Gautam Buddha Nagar,Ghaziabad,Aligarh,Hapur,Bulandshahr,,,
Uttar Pradesh,Ghaziabad,Gautam Buddha Nagar,Hapur,Baghpat,Meerut,,,
Uttar Pradesh,Ghazipur,Mau,Chandauli,Ballia,Azamgarh,Varanasi,Jaunpur,
Uttar Pradesh,Gonda,Balrampur,Faizabad,Shrawasti,Bahraich,Barabanki,Basti,Siddharthnagar
Uttar Pradesh,Gorakhpur,Sant Kabir Nagar,Maharajganj,Deoria,Kushinagar,Azamgarh,,
Uttar Pradesh,Hamirpur,Jhansi,Banda,Kanpur Nagar,Jalaun,Kanpur Dehat,Fatehpur,Mahoba
Uttar Pradesh,Hardoi,Kannauj,Farrukhabad,Shahjahanpur,Sitapur,Kheri,Unnao,Kanpur Nagar
Uttar Pradesh,Hathras,Aligarh,Mathura,Agra,Kasganj,Etah,,
Uttar Pradesh,Jalaun,Auraiya,Kanpur Dehat,Hamirpur,Etawah,Jhansi,,
Uttar Pradesh,Jaunpur,Sant Ravidas Nagar,Varanasi,Azamgarh,Sultanpur,Allahabad,Pratapgarh,Ghazipur
Uttar Pradesh,Jhansi,Lalitpur,Jalaun,Mahoba,Hamirpur,,,
Uttar Pradesh,Sambhal,Moradabad,Amroha,Rampur,Budaun,,,
Uttar Pradesh,Kannauj,Hardoi,Farrukhabad,Kanpur Dehat,Auraiya,Kanpur Nagar,Manipuri,Etawah
Uttar Pradesh,Kanpur Dehat,Kanpur Nagar,Auraiya,Hamirpur,Jalaun,Kannauj,,
Uttar Pradesh,Kanpur Nagar,Unnao,Kanpur Dehat,Hamirpur,Fatehpur,Kannauj,Hardoi,
Uttar Pradesh,Kasganj,Etah,Budaun,Aligarh,Hathras,Mainpuri,Farrukhabad,
Uttar Pradesh,Kaushambi,Allahabad,Chitrakoot,Fatehpur,Rae Bareli,Pratapgarh,,
Uttar Pradesh,Kheri,Sitapur,Hardoi,Shahjahanpur,Bahraich,Pilibhit,,
Uttar Pradesh,Kushinagar,Deoria,Maharajganj,Gorakhpur,,,,
Uttar Pradesh,Lalitpur,Jhansi,,,,,,
Uttar Pradesh,Lucknow,Barabanki,Unnao,Rae Bareli,Sitapur,Hardoi,,
Uttar Pradesh,Maharajganj,Gorakhpur,Kushinagar,Siddharthnagar,Sant Kabir Nagar,,,
Uttar Pradesh,Mahoba,Banda,Hamirpur,Jhansi,,,,
Uttar Pradesh,Mainpuri,Etawah,Etah,Farrukhabad,Firozabad,Kasganj,Kannauj,
Uttar Pradesh,Mathura,Hathras,Agra,Aligarh,,,,
Uttar Pradesh,Mau,Ghazipur,Azamgarh,Deoria,Ballia,Gorakhpur,,
Uttar Pradesh,Meerut,Hapur,Ghaziabad,Baghpat,Muzaffarnagar,Shamli,Bijnor,Amroha
Uttar Pradesh,Mirzapur,Sant Ravidas Nagar,Varanasi,Sonbhadra,Chandauli,Allahabad,,
Uttar Pradesh,Moradabad,Rampur,Sambhal,Amroha,Bijnor,,,
Uttar Pradesh,Muzaffarnagar,Shamli,Bijnor,Meerut,Saharanpur,,,
Uttar Pradesh,Hapur,Meerut,Ghaziabad,Bulandshahr,Gautam Buddha Nagar,Baghpat,Amroha,
Uttar Pradesh,Pilibhit,Bareilly,Shahjahanpur,Kheri,,,,
Uttar Pradesh,Pratapgarh,Gauriganj,Sultanpur,Allahabad,Jaunpur,Rae Bareli,Kaushambi,
Uttar Pradesh,Rae Bareli,Fatehpur,Gauriganj,Lucknow,Barabanki,Kaushambi,Unnao,Pratapgarh
Uttar Pradesh,Rampur,Moradabad,Sambhal,Bareilly,Budaun,,,
Uttar Pradesh,Saharanpur,Muzaffarnagar,Shamli,,,,,
Uttar Pradesh,Sant Kabir Nagar,Gorakhpur,Basti,Siddharthnagar,Maharajganj,Ambedkar Nagar,Azamgarh,
Uttar Pradesh,Sant Ravidas Nagar,Mirzapur,Jaunpur,Varanasi,Allahabad,,,
Uttar Pradesh,Shahjahanpur,Hardoi,Farrukhabad,Bareilly,Pilibhit,Budaun,Kheri,
Uttar Pradesh,Shamli,Muzaffarnagar,Baghpat,Saharanpur,Meerut,,,
Uttar Pradesh,Shrawasti,Bahraich,Balrampur,Gonda,,,,
Uttar Pradesh,Siddharthnagar,Sant Kabir Nagar,Maharajganj,Basti,Balrampur,Gonda,,
Uttar Pradesh,Sitapur,Kheri,Hardoi,Lucknow,Bahraich,Barabanki,,
Uttar Pradesh,Sonbhadra,Chandauli,Mirzapur,,,,,
Uttar Pradesh,Sultanpur,Gauriganj,Pratapgarh,Ambedkar Nagar,Faizabad,Jaunpur,Azamgarh,
Uttar Pradesh,Unnao,Kanpur Nagar,Lucknow,Hardoi,Fatehpur,Rae Bareli,,Rae Bareli
Uttar Pradesh,Varanasi,Chandauli,Mirzapur,Sant Ravidas Nagar,Jaunpur,Ghazipur,Ghazipur,
Uttarakhand,Chamoli,Pauri Garhwal,Rudraprayag,Uttarkashi,Almora,Bageshwar,Pithoragarh,
Uttarakhand,Dehradun,Haridwar,Pauri Garhwal,Tehri Garhwal,Uttarkashi,,,
Uttarakhand,Haridwar,Dehradun,Pauri Garhwal,,,,,
Uttarakhand,Pauri Garhwal,Chamoli,Dehradun,Haridwar,Tehri Garhwal,Rudraprayag,Almora,Nainital
Uttarakhand,Rudraprayag,Chamoli,Pauri Garhwal,Uttarkashi,Tehri Garhwal,,,
Uttarakhand,Tehri Garhwal,Dehradun,Pauri Garhwal,Rudraprayag,Uttarkashi,,,
Uttarakhand,Uttarkashi,Chamoli,Dehradun,Rudraprayag,Tehri Garhwal,,,
Uttarakhand,Almora,Chamoli,Pauri Garhwal,Pithoragarh,Nainital,Champawat,Bageshwar,
Uttarakhand,Bageshwar,Chamoli,Almora,Pithoragarh,,,,
Uttarakhand,Champawat,Almora,Udham Singh Nagar,Nainital,Pithoragarh,,,
Uttarakhand,Nainital,Almora,Champawat,Udham Singh Nagar,,,,
Uttarakhand,Pithoragarh,Chamoli,Almora,Bageshwar,Champawat,,,
Uttarakhand,Udham Singh Nagar,Champawat,Nainital,,,,,
West Bengal,Alipurduar,Cooch Behar,Jalpaiguri,,,,,
West Bengal,Bankura,Purulia,Paschim Bardhaman,Purba Bardhaman,Paschim Medinipur,Hooghly,Jhargram,
West Bengal,Birbhum,Purba Bardhaman,Paschim Bardhaman,Murshidabad,,,,
West Bengal,Cooch Behar,Alipurduar,Jalpaiguri,,,,,
West Bengal,Dakshin Dinajpur,Malda,Uttar Dinajpur,,,,,
West Bengal,Darjeeling,Uttar Dinajpur,Kalimpong,Jalpaiguri,,,,
West Bengal,Hooghly,Bankura,Howrah,Nadia,North 24 Parganas,Paschim Medinipur,Purba Bardhaman,
West Bengal,Howrah,Hooghly,Kolkata,North 24 Parganas,Paschim Medinipur,Purba Medinipur,South 24 Parganas,
West Bengal,Jalpaiguri,Alipurduar,Cooch Behar,Darjeeling,Kalimpong,,,
West Bengal,Jhargram,Bankura,Purulia,Paschim Medinipur,,,,
West Bengal,Kalimpong,Darjeeling,Jalpaiguri,,,,,
West Bengal,Kolkata,Howrah,North 24 Parganas,South 24 Parganas,,,,
West Bengal,Malda,Dakshin Dinajpur,Uttar Dinajpur,Murshidabad,,,,
West Bengal,Murshidabad,Birbhum,Malda,Nadia,Purba Bardhaman,,,
West Bengal,Nadia,Hooghly,Murshidabad,Purba Bardhaman,North 24 Parganas,,,
West Bengal,North 24 Parganas,Hooghly,Howrah,Kolkata,Nadia,South 24 Parganas,,
West Bengal,Paschim Bardhaman,Birbhum,Bankura,Purulia,Purba Bardhaman,,,
West Bengal,Paschim Medinipur,Bankura,Hooghly,Howrah,Jhargram,Purba Medinipur,,
West Bengal,Purba Bardhaman,Birbhum,Bankura,Hooghly,Murshidabad,Nadia,Paschim Bardhaman,
West Bengal,Purba Medinipur,Howrah,Paschim Medinipur,,,,,
West Bengal,Purulia,Bankura,Jhargram,Paschim Bardhaman,,,,
West Bengal,South 24 Parganas,Howrah,Kolkata,North 24 Parganas,,,,
West Bengal,Uttar Dinajpur,Dakshin Dinajpur,Darjeeling,Malda,,,,
Delhi,Central Delhi,North East Delhi,North Delhi,North West Delhi,West Delhi,New Delhi,Shahdara,East Delhi
Delhi,East Delhi,Central Delhi,South East Delhi,Shahdara,New Delhi,,,
Delhi,New Delhi,Central Delhi,East Delhi,South Delhi,South West Delhi,South East Delhi,West Delhi,
Delhi,North Delhi,Central Delhi,North East Delhi,North West Delhi,,,,
Delhi,North East Delhi,Central Delhi,North Delhi,Shahdara,,,,
Delhi,North West Delhi,Central Delhi,North Delhi,West Delhi,,,,
Delhi,Shahdara,Central Delhi,East Delhi,North East Delhi,,,,
Delhi,South Delhi,New Delhi,South East Delhi,,,,,
Delhi,South East Delhi,East Delhi,New Delhi,South Delhi,,,,
Delhi,South West Delhi,New Delhi,West Delhi,,,,,
Delhi,West Delhi,Central Delhi,New Delhi,North West Delhi,South West Delhi,,,